model,model_label,model_family,class_output,rank,feature_index,feature_name,feature_label,feature_group,mean_abs_shap,share_of_total_abs_shap
random_forest,Random Forest,bagging_ensemble,high,8,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0026224316097795963,0.004635390359908342
random_forest,Random Forest,bagging_ensemble,high,9,15009,categorical__queue_Human Resources,Human Resources,queue,0.002484692959114909,0.004391924943774939
random_forest,Random Forest,bagging_ensemble,high,10,14487,text__char__syst,[char] syst,text,0.0022529861889779568,0.003982361406087875
random_forest,Random Forest,bagging_ensemble,high,11,14486,text__char__sys,[char] sys,text,0.0016992050223052502,0.00300350203178823
random_forest,Random Forest,bagging_ensemble,high,12,12581,text__char__em ,[char] em ,text,0.001637013047002256,0.00289357197470963
random_forest,Random Forest,bagging_ensemble,high,13,14951,text__char__yste,[char] yste,text,0.0016260246047750115,0.0028741490095853806
random_forest,Random Forest,bagging_ensemble,high,14,14950,text__char__yst,[char] yst,text,0.001623989432118833,0.0028705515433102846
random_forest,Random Forest,bagging_ensemble,high,15,11712,text__char__ syst,[char]  syst,text,0.0015990061219781637,0.002826391253620386
random_forest,Random Forest,bagging_ensemble,high,16,14840,text__char__ver,[char] ver,text,0.0015359999379143119,0.0027150220703333616
random_forest,Random Forest,bagging_ensemble,high,17,14952,text__char__ystem,[char] ystem,text,0.0014948917087167501,0.0026423593517392874
random_forest,Random Forest,bagging_ensemble,high,18,14448,text__char__ste,[char] ste,text,0.0014216493582352996,0.0025128968991339207
random_forest,Random Forest,bagging_ensemble,high,19,14444,text__char__star,[char] star,text,0.0013044950319454074,0.0023058156948536634
random_forest,Random Forest,bagging_ensemble,high,20,14551,text__char__tem,[char] tem,text,0.0012829371262341738,0.002267710166051984
random_forest,Random Forest,bagging_ensemble,high,21,14048,text__char__ras,[char] ras,text,0.0012360999826341867,0.0021849211771041155
random_forest,Random Forest,bagging_ensemble,high,22,12084,text__char__ausf,[char] ausf,text,0.0012059290893375874,0.0021315913181751966
random_forest,Random Forest,bagging_ensemble,high,23,13097,text__char__ils,[char] ils,text,0.0011873324401676655,0.0020987200550734997
random_forest,Random Forest,bagging_ensemble,high,24,14439,text__char__sta,[char] sta,text,0.0011547881877049804,0.0020411950536072254
random_forest,Random Forest,bagging_ensemble,high,25,14488,text__char__syste,[char] syste,text,0.0011512566125020385,0.0020349526312202215
random_forest,Random Forest,bagging_ensemble,high,26,14055,text__char__rat,[char] rat,text,0.0011143084848299623,0.0019696434028446674
random_forest,Random Forest,bagging_ensemble,high,27,11711,text__char__ sys,[char]  sys,text,0.001089795376174152,0.0019263142021372914
random_forest,Random Forest,bagging_ensemble,high,28,14130,text__char__rgen,[char] rgen,text,0.0010786030907183886,0.0019065308151766658
random_forest,Random Forest,bagging_ensemble,high,29,14445,text__char__start,[char] start,text,0.0010710194474086165,0.0018931259401142597
random_forest,Random Forest,bagging_ensemble,high,30,14806,text__char__urgen,[char] urgen,text,0.0010673366487026215,0.001886616344563663
random_forest,Random Forest,bagging_ensemble,high,31,14451,text__char__stem,[char] stem,text,0.0010574280750006437,0.0018691020086407661
random_forest,Random Forest,bagging_ensemble,high,32,9621,text__word__system,system,text,0.0010361970635131001,0.0018315742490813136
random_forest,Random Forest,bagging_ensemble,high,33,14526,text__char__tart,[char] tart,text,0.0010237459791824222,0.0018095658160746098
random_forest,Random Forest,bagging_ensemble,high,34,14552,text__char__tem ,[char] tem ,text,0.001023131306283176,0.001808479311875999
random_forest,Random Forest,bagging_ensemble,high,35,13439,text__char__mat,[char] mat,text,0.0010105144465342164,0.001786177745088935
random_forest,Random Forest,bagging_ensemble,high,36,11409,text__char__ cri,[char]  cri,text,0.0009896608535200357,0.0017493171617388725
random_forest,Random Forest,bagging_ensemble,high,37,12325,text__char__cti,[char] cti,text,0.0009816393721848726,0.0017351384740322828
random_forest,Random Forest,bagging_ensemble,high,38,14452,text__char__stem ,[char] stem ,text,0.0009771684417501092,0.0017272356199100614
random_forest,Random Forest,bagging_ensemble,high,39,14824,text__char__utag,[char] utag,text,0.0009544561034999788,0.0016870894469320774
random_forest,Random Forest,bagging_ensemble,high,40,2635,text__word__details,details,text,0.0009453687234781682,0.0016710266936570406
random_forest,Random Forest,bagging_ensemble,high,41,11710,text__char__ sy,[char]  sy,text,0.0009192543220706284,0.0016248670872300863
random_forest,Random Forest,bagging_ensemble,high,42,11745,text__char__ urg,[char]  urg,text,0.0008974346565082669,0.0015862988075241446
random_forest,Random Forest,bagging_ensemble,high,43,14542,text__char__teg,[char] teg,text,0.000894548196811229,0.0015811966732144356
random_forest,Random Forest,bagging_ensemble,high,44,11519,text__char__ inte,[char]  inte,text,0.000893447722773999,0.0015792514896020293
random_forest,Random Forest,bagging_ensemble,high,45,9014,text__word__software,software,text,0.0008864793926477432,0.0015669343993067741
random_forest,Random Forest,bagging_ensemble,high,46,14805,text__char__urge,[char] urge,text,0.0008695826982147992,0.0015370679320767522
random_forest,Random Forest,bagging_ensemble,high,47,13071,text__char__ies,[char] ies,text,0.0008610183140262961,0.0015219295164570212
random_forest,Random Forest,bagging_ensemble,high,48,11518,text__char__ int,[char]  int,text,0.0008593383245170116,0.0015189599944278598
random_forest,Random Forest,bagging_ensemble,high,49,14283,text__char__rupt,[char] rupt,text,0.0008592905360274017,0.0015188755933195353
random_forest,Random Forest,bagging_ensemble,high,50,14938,text__char__you,[char] you,text,0.0008592767408117652,0.0015188511461019516
random_forest,Random Forest,bagging_ensemble,predicted_class,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.02199014276266098,0.039547476917505264
random_forest,Random Forest,bagging_ensemble,predicted_class,2,15007,categorical__queue_Customer Service,Customer Service,queue,0.008097502402961254,0.0145626962184906
random_forest,Random Forest,bagging_ensemble,predicted_class,3,15011,categorical__queue_Product Support,Product Support,queue,0.0067261322401463985,0.012096399441361427
random_forest,Random Forest,bagging_ensemble,predicted_class,4,15010,categorical__queue_IT Support,IT Support,queue,0.006148711312562227,0.011057955212891102
random_forest,Random Forest,bagging_ensemble,predicted_class,5,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.0034376911353319883,0.006182406563311815
random_forest,Random Forest,bagging_ensemble,predicted_class,6,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.0024649566039443016,0.004433023277670145
random_forest,Random Forest,bagging_ensemble,predicted_class,7,15009,categorical__queue_Human Resources,Human Resources,queue,0.002280628541484475,0.004101524129509926
random_forest,Random Forest,bagging_ensemble,predicted_class,8,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0020932189654558897,0.003764483379200101
random_forest,Random Forest,bagging_ensemble,predicted_class,9,14487,text__char__syst,[char] syst,text,0.0016981462249532342,0.0030539771541953087
random_forest,Random Forest,bagging_ensemble,predicted_class,10,12581,text__char__em ,[char] em ,text,0.0016340335132554173,0.002938675694167614
random_forest,Random Forest,bagging_ensemble,predicted_class,11,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.0015441151335835457,0.002776965033262968
random_forest,Random Forest,bagging_ensemble,predicted_class,12,14448,text__char__ste,[char] ste,text,0.0015186355449259281,0.0027311418671160936
random_forest,Random Forest,bagging_ensemble,predicted_class,13,14840,text__char__ver,[char] ver,text,0.0014834601897746325,0.002667882014065981
random_forest,Random Forest,bagging_ensemble,predicted_class,14,14055,text__char__rat,[char] rat,text,0.0013986665289849043,0.002515387488529086
random_forest,Random Forest,bagging_ensemble,predicted_class,15,14950,text__char__yst,[char] yst,text,0.0013716764515265822,0.0024668481200933456
random_forest,Random Forest,bagging_ensemble,predicted_class,16,14486,text__char__sys,[char] sys,text,0.0013502234360203147,0.002428266452625394
random_forest,Random Forest,bagging_ensemble,predicted_class,17,14951,text__char__yste,[char] yste,text,0.0013293318916112185,0.0023906948044896126
random_forest,Random Forest,bagging_ensemble,predicted_class,18,11712,text__char__ syst,[char]  syst,text,0.0013265631860122085,0.002385715488344431
random_forest,Random Forest,bagging_ensemble,predicted_class,19,14439,text__char__sta,[char] sta,text,0.0012837479589506984,0.002308715833351016
random_forest,Random Forest,bagging_ensemble,predicted_class,20,14952,text__char__ystem,[char] ystem,text,0.0012797813396900892,0.002301582135260105
random_forest,Random Forest,bagging_ensemble,predicted_class,21,13071,text__char__ies,[char] ies,text,0.0011245630448684096,0.002022434724494815
random_forest,Random Forest,bagging_ensemble,predicted_class,22,14551,text__char__tem,[char] tem,text,0.0011215098202228546,0.0020169438794255257
random_forest,Random Forest,bagging_ensemble,predicted_class,23,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.0011128666810691357,0.0020013998728245497
random_forest,Random Forest,bagging_ensemble,predicted_class,24,13439,text__char__mat,[char] mat,text,0.0011111515341326594,0.001998315332457423
random_forest,Random Forest,bagging_ensemble,predicted_class,25,12325,text__char__cti,[char] cti,text,0.0010948758572340012,0.0019690447952598333
random_forest,Random Forest,bagging_ensemble,predicted_class,26,11507,text__char__ im,[char]  im,text,0.0010681776329874992,0.0019210302270948887
random_forest,Random Forest,bagging_ensemble,predicted_class,27,14488,text__char__syste,[char] syste,text,0.001052737352438271,0.0018932621460407972
random_forest,Random Forest,bagging_ensemble,predicted_class,28,11711,text__char__ sys,[char]  sys,text,0.0010306837502866983,0.001853600493632257
random_forest,Random Forest,bagging_ensemble,predicted_class,29,12084,text__char__ausf,[char] ausf,text,0.0010099279461428523,0.001816272852011025
random_forest,Random Forest,bagging_ensemble,predicted_class,30,11519,text__char__ inte,[char]  inte,text,0.001004992751404643,0.0018073973478749394
random_forest,Random Forest,bagging_ensemble,predicted_class,31,9014,text__word__software,software,text,0.0010001813061535358,0.001798744429834187
random_forest,Random Forest,bagging_ensemble,predicted_class,32,11518,text__char__ int,[char]  int,text,0.0009954199194908142,0.001790181384421885
random_forest,Random Forest,bagging_ensemble,predicted_class,33,13145,text__char__inte,[char] inte,text,0.0009908017236739397,0.001781875966116786
random_forest,Random Forest,bagging_ensemble,predicted_class,34,14542,text__char__teg,[char] teg,text,0.000973086163867265,0.0017500160029157996
random_forest,Random Forest,bagging_ensemble,predicted_class,35,14444,text__char__star,[char] star,text,0.0009672365849837661,0.0017394960159435868
random_forest,Random Forest,bagging_ensemble,predicted_class,36,14451,text__char__stem,[char] stem,text,0.0009426013566553593,0.0016951914876699448
random_forest,Random Forest,bagging_ensemble,predicted_class,37,13923,text__char__per,[char] per,text,0.00091923912987113,0.001653176499530673
random_forest,Random Forest,bagging_ensemble,predicted_class,38,12697,text__char__erv,[char] erv,text,0.0009115761495195329,0.0016393952537328005
random_forest,Random Forest,bagging_ensemble,predicted_class,39,14938,text__char__you,[char] you,text,0.0009034958202391863,0.0016248634783551097
random_forest,Random Forest,bagging_ensemble,predicted_class,40,11317,text__char__ a ,[char]  a ,text,0.0008825164986774325,0.0015871338546276093
random_forest,Random Forest,bagging_ensemble,predicted_class,41,14552,text__char__tem ,[char] tem ,text,0.0008804748649708927,0.0015834621153771877
random_forest,Random Forest,bagging_ensemble,predicted_class,42,11710,text__char__ sy,[char]  sy,text,0.0008749942062422633,0.0015736055793240666
random_forest,Random Forest,bagging_ensemble,predicted_class,43,14636,text__char__tra,[char] tra,text,0.0008680068422108889,0.0015610393602401018
random_forest,Random Forest,bagging_ensemble,predicted_class,44,13509,text__char__mpa,[char] mpa,text,0.0008676617289893329,0.0015604187501594424
random_forest,Random Forest,bagging_ensemble,predicted_class,45,14452,text__char__stem ,[char] stem ,text,0.0008648958755657077,0.0015554445562884212
random_forest,Random Forest,bagging_ensemble,predicted_class,46,11653,text__char__ res,[char]  res,text,0.0008627800852991641,0.0015516395214945078
random_forest,Random Forest,bagging_ensemble,predicted_class,47,14587,text__char__tform,[char] tform,text,0.0008594752289354801,0.0015456959372386336
random_forest,Random Forest,bagging_ensemble,predicted_class,48,14445,text__char__start,[char] start,text,0.000853968143928796,0.0015357919037342072
random_forest,Random Forest,bagging_ensemble,predicted_class,49,13671,text__char__nteg,[char] nteg,text,0.0008498217794112861,0.0015283350367099047
random_forest,Random Forest,bagging_ensemble,predicted_class,50,11768,text__char__ you,[char]  you,text,0.0008469374151900411,0.0015231478027999401
xgboost,XGBoost,gradient_boosting,low,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.18312756717205048,0.07994428277015686
xgboost,XGBoost,gradient_boosting,low,2,15010,categorical__queue_IT Support,IT Support,queue,0.16916704177856445,0.07384981960058212
xgboost,XGBoost,gradient_boosting,low,3,15007,categorical__queue_Customer Service,Customer Service,queue,0.07381533086299896,0.032224059104919434
xgboost,XGBoost,gradient_boosting,low,4,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.0340486504137516,0.014863927848637104
xgboost,XGBoost,gradient_boosting,low,5,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.032806117087602615,0.014321500435471535
