case_id,case_type,model,model_label,model_family,modeling_row_id,semantic_group_id,actual_class,predicted_class,direction,rank,feature_index,feature_name,feature_label,feature_group,feature_value,shap_value,abs_shap_value
case_09,model_disagreement_2,knn_cosine,kNN (cosine),instance_based,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,high,opposes_prediction,9,14055,text__char__rat,[char] rat,text,0.009952910244464874,-0.003661581315100193,0.003661581315100193
case_09,model_disagreement_2,knn_cosine,kNN (cosine),instance_based,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,high,opposes_prediction,10,13785,text__char__one,[char] one,text,0.03614012897014618,-0.0036374730989336967,0.0036374730989336967
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,1,15003,categorical__type_Request,Request,type,1.0,0.05516361445188522,0.05516361445188522
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,2,586,text__word__anfrage,anfrage,text,0.0957987979054451,0.03856460005044937,0.03856460005044937
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,3,6626,text__word__optimierung,optimierung,text,0.09196864068508148,0.030025413259863853,0.030025413259863853
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,4,1178,text__word__besonders,besonders,text,0.1119694709777832,0.029246557503938675,0.029246557503938675
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,5,3898,text__word__fähigkeiten,fähigkeiten,text,0.13349281251430511,0.01284155622124672,0.01284155622124672
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,6,12394,text__char__detai,[char] detai,text,0.022714650258421898,0.010813090018928051,0.010813090018928051
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,7,11518,text__char__ int,[char]  int,text,0.02093391679227352,0.01050106342881918,0.01050106342881918
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,8,11351,text__char__ ausf,[char]  ausf,text,0.02643849514424801,0.007707430515438318,0.007707430515438318
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,9,13238,text__char__ität,[char] ität,text,0.019351622089743614,0.007367896381765604,0.007367896381765604
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,supports_prediction,10,13127,text__char__infor,[char] infor,text,0.011113939806818962,0.007311487104743719,0.007311487104743719
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,1,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,-0.02010110765695572,0.02010110765695572
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,2,1180,text__word__besonders interessiert,besonders interessiert,text,0.12754222750663757,-0.01299235038459301,0.01299235038459301
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,3,5058,text__word__interessiert,interessiert,text,0.09517145901918411,-0.009999996982514858,0.009999996982514858
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,4,4895,text__word__integration,integration,text,0.05624046549201012,-0.009625877253711224,0.009625877253711224
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,5,12723,text__char__essie,[char] essie,text,0.022425293922424316,-0.007369582075625658,0.007369582075625658
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,6,14540,text__char__techn,[char] techn,text,0.04188200458884239,-0.006920540705323219,0.006920540705323219
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,7,14434,text__char__ssie,[char] ssie,text,0.03786403313279152,-0.0039018895477056503,0.0039018895477056503
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,8,12082,text__char__aus,[char] aus,text,0.021852290257811546,-0.003818577155470848,0.003818577155470848
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,9,12384,text__char__ders,[char] ders,text,0.019937578588724136,-0.003715966595336795,0.003715966595336795
case_10,model_disagreement_3,knn_cosine,kNN (cosine),instance_based,85,818ee361847e8677f2017325b145c997fb136ec4,low,high,opposes_prediction,10,14196,text__char__rmat,[char] rmat,text,0.011835671961307526,-0.003708604723215103,0.003708604723215103
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,1,15003,categorical__type_Request,Request,type,1.0,0.16373637318611145,0.16373637318611145
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,2,623,text__word__ansatz,ansatz,text,0.1411767452955246,0.05763780325651169,0.05763780325651169
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,3,6626,text__word__optimierung,optimierung,text,0.08990909904241562,0.054604243487119675,0.054604243487119675
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,4,1158,text__word__bereitstellen,bereitstellen,text,0.08362908661365509,0.05266648903489113,0.05266648903489113
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,5,1178,text__word__besonders,besonders,text,0.10946202278137207,0.009842176921665668,0.009842176921665668
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,6,12385,text__char__ders ,[char] ders ,text,0.029191825538873672,0.00733482651412487,0.00733482651412487
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,7,12743,text__char__ethod,[char] ethod,text,0.02311638928949833,0.007328567560762167,0.007328567560762167
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,8,12552,text__char__egr,[char] egr,text,0.012601485475897789,0.007315092720091343,0.007315092720091343
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,9,12082,text__char__aus,[char] aus,text,0.02925650030374527,0.00392010435461998,0.00392010435461998
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,supports_prediction,10,6148,text__word__methoden,methoden,text,0.11785285919904709,0.003708579344674945,0.003708579344674945
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,1,9318,text__word__strategien,strategien,text,0.09486577659845352,-0.005040319636464119,0.005040319636464119
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,2,14055,text__char__rat,[char] rat,text,0.02262961119413376,-0.0036938341800123453,0.0036938341800123453
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,3,14612,text__char__tigt,[char] tigt,text,0.023436041548848152,-0.0036579363513737917,0.0036579363513737917
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,4,11318,text__char__ ab,[char]  ab,text,0.01469285599887371,-0.0036475483793765306,0.0036475483793765306
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,5,15004,categorical__language_de,de,language,1.0,-0.003562791272997856,0.003562791272997856
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,6,15011,categorical__queue_Product Support,Product Support,queue,1.0,-0.0026071800384670496,0.0026071800384670496
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,7,5438,text__word__kommunikation,kommunikation,text,0.14875032007694244,-0.0021142687182873487,0.0021142687182873487
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,8,5944,text__word__marketing,marketing,text,0.10422743111848831,-0.0019466071389615536,0.0019466071389615536
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,9,5513,text__word__könnten,könnten,text,0.06373573839664459,-0.0005193533725105226,0.0005193533725105226
case_11,model_disagreement_4,knn_cosine,kNN (cosine),instance_based,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,high,opposes_prediction,10,9833,text__word__teams,teams,text,0.11137894541025162,-0.00038105191197246313,0.00038105191197246313
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,1,15003,categorical__type_Request,Request,type,1.0,0.08662223815917969,0.08662223815917969
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,2,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,1.0,0.0805692970752716,0.0805692970752716
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,3,9329,text__word__strategies,strategies,text,0.10959064960479736,0.04391324147582054,0.04391324147582054
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,4,1330,text__word__brand,brand,text,0.06883420795202255,0.022177496924996376,0.022177496924996376
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,5,2023,text__word__could,could,text,0.046462103724479675,0.02174302004277706,0.02174302004277706
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,6,12157,text__char__bou,[char] bou,text,0.050912030041217804,0.018391743302345276,0.018391743302345276
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,7,13649,text__char__nqu,[char] nqu,text,0.048083867877721786,0.014733741991221905,0.014733741991221905
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,8,4246,text__word__hope message,hope message,text,0.1135319322347641,0.013782595284283161,0.013782595284283161
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,9,7632,text__word__provide detailed,provide detailed,text,0.08538173139095306,0.010736948810517788,0.010736948810517788
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,supports_prediction,10,4752,text__word__inquire,inquire,text,0.08388976752758026,0.007465539965778589,0.007465539965778589
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,1,5944,text__word__marketing,marketing,text,0.12395783513784409,-0.02954740822315216,0.02954740822315216
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,2,5946,text__word__marketing agency,marketing agency,text,0.1375071108341217,-0.02654452435672283,0.02654452435672283
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,3,11333,text__char__ age,[char]  age,text,0.0656852126121521,-0.018739458173513412,0.018739458173513412
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,4,13486,text__char__mize,[char] mize,text,0.030841851606965065,-0.018312731757760048,0.018312731757760048
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,5,7765,text__word__reaching inquire,reaching inquire,text,0.09012991189956665,-0.011254399083554745,0.011254399083554745
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,6,347,text__word__agency,agency,text,0.16193588078022003,-0.00866487342864275,0.00866487342864275
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,7,9810,text__word__team hope,team hope,text,0.11857496947050095,-0.007703111972659826,0.007703111972659826
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,8,5976,text__word__marketing strategies,marketing strategies,text,0.09706767648458481,-0.007445458322763443,0.007445458322763443
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,9,6081,text__word__meet,meet,text,0.10431380569934845,-0.0069283233024179935,0.0069283233024179935
case_12,model_disagreement_5,knn_cosine,kNN (cosine),instance_based,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,high,opposes_prediction,10,13615,text__char__niq,[char] niq,text,0.04159119725227356,-0.003865595441311598,0.003865595441311598
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,1,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.03219754248857498,0.03219754248857498
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,2,13097,text__char__ils,[char] ils,text,0.02444840781390667,0.005968743469566107,0.005968743469566107
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,3,13689,text__char__ntl,[char] ntl,text,0.02606853097677231,0.0058492557145655155,0.0058492557145655155
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,4,12934,text__char__hare ,[char] hare ,text,0.037412792444229126,0.005346368998289108,0.005346368998289108
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,5,12393,text__char__deta,[char] deta,text,0.020380070433020592,0.0049376217648386955,0.0049376217648386955
case_01,unanimous_correct_low,random_forest,Random Forest,bagging_ensemble,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,6,14370,text__char__share,[char] share,text,0.03627881780266762,0.004675665404647589,0.004675665404647589
